"ObjectId","Points:0","Points:1","Points:2","arc_length","pressure","wall-heat-flux","wall-tau-mag","wall-y_plus"
1.00000000e+00,1.73185623e+00,-2.04600006e-01,9.99999972e-10,3.98437977e-02,1.51269054e+04,3.93074409e+05,3.49599482e+02,7.36443238e-02
1.00000000e+00,1.73107505e+00,-2.04600006e-01,9.99999972e-10,4.06249762e-02,1.54046177e+04,3.97450896e+05,3.54044392e+02,7.30743612e-02
1.00000000e+00,1.73029375e+00,-2.04600006e-01,9.99999972e-10,4.14062738e-02,1.57085379e+04,4.02159676e+05,3.58904138e+02,7.25535070e-02
1.00000000e+00,1.72951245e+00,-2.04600006e-01,9.99999972e-10,4.21875715e-02,1.60432489e+04,4.07359286e+05,3.64356041e+02,7.21019613e-02
1.00000000e+00,1.72873127e+00,-2.04600006e-01,9.99999972e-10,4.29687500e-02,1.64139596e+04,4.13345812e+05,3.70710264e+02,7.17513894e-02
1.00000000e+00,1.72794998e+00,-2.04600006e-01,9.99999972e-10,4.37500477e-02,1.68261931e+04,4.20629422e+05,3.78414009e+02,7.15429948e-02
1.00000000e+00,1.72716880e+00,-2.04600006e-01,9.99999972e-10,4.45312262e-02,1.72864199e+04,4.29980888e+05,3.87949388e+02,7.15176568e-02
1.00000000e+00,1.72638750e+00,-2.04600006e-01,9.99999972e-10,4.53125238e-02,1.78084411e+04,4.43337886e+05,4.00905495e+02,7.18216471e-02
1.00000000e+00,1.72560620e+00,-2.04600006e-01,9.99999972e-10,4.60938215e-02,1.84096123e+04,4.64356959e+05,4.20685608e+02,7.27441040e-02
1.00000000e+00,1.72482502e+00,-2.04600006e-01,9.99999972e-10,4.68750000e-02,1.91206599e+04,4.99283347e+05,4.53412740e+02,7.47701446e-02
1.00000000e+00,1.72404373e+00,-2.04600006e-01,9.99999972e-10,4.76562977e-02,2.00337973e+04,5.62964339e+05,5.13258825e+02,7.89971241e-02
1.00000000e+00,1.72326255e+00,-2.04600006e-01,9.99999972e-10,4.84374762e-02,2.13252422e+04,6.93223078e+05,6.49337910e+02,8.86799009e-02
1.00000000e+00,1.72248125e+00,-2.04600006e-01,9.99999972e-10,4.92187738e-02,2.37261290e+04,9.40452469e+05,9.79760327e+02,1.10810600e-01
1.00000000e+00,1.72169995e+00,-2.04600006e-01,9.99999972e-10,5.00000715e-02,2.53598419e+04,1.09914583e+06,1.21332980e+03,1.26115728e-01
1.00000000e+00,1.72169995e+00,2.04600006e-01,9.99999972e-10,0.00000000e+00,2.04301675e+04,8.33457824e+05,9.46492975e+02,1.00189004e-01
1.00000000e+00,1.72248125e+00,2.04600006e-01,9.99999972e-10,7.81297684e-04,1.90693694e+04,7.26426396e+05,7.75215643e+02,8.86088833e-02
1.00000000e+00,1.72326255e+00,2.04600006e-01,9.99999972e-10,1.56259537e-03,1.70770286e+04,5.55276190e+05,5.29132944e+02,7.17413841e-02
1.00000000e+00,1.72404373e+00,2.04600006e-01,9.99999972e-10,2.34377384e-03,1.60196961e+04,4.59163624e+05,4.22628641e+02,6.41616139e-02
1.00000000e+00,1.72482502e+00,2.04600006e-01,9.99999972e-10,3.12507153e-03,1.52803747e+04,4.08829532e+05,3.73215237e+02,6.06903107e-02
1.00000000e+00,1.72560620e+00,2.04600006e-01,9.99999972e-10,3.90625000e-03,1.47111431e+04,3.78874911e+05,3.44451686e+02,5.88864771e-02
1.00000000e+00,1.72638750e+00,2.04600006e-01,9.99999972e-10,4.68754768e-03,1.42372643e+04,3.59624712e+05,3.26050444e+02,5.79582455e-02
1.00000000e+00,1.72716880e+00,2.04600006e-01,9.99999972e-10,5.46884537e-03,1.38297827e+04,3.46954145e+05,3.13581335e+02,5.75580075e-02
1.00000000e+00,1.72794998e+00,2.04600006e-01,9.99999972e-10,6.25002384e-03,1.33109389e+04,3.34773614e+05,3.00954218e+02,5.75400232e-02
1.00000000e+00,1.72873127e+00,2.04600006e-01,9.99999972e-10,7.03132153e-03,1.31633094e+04,3.32036189e+05,2.97878068e+02,5.76470265e-02
1.00000000e+00,1.72951245e+00,2.04600006e-01,9.99999972e-10,7.81250000e-03,1.28830091e+04,3.27155740e+05,2.92306751e+02,5.79216282e-02
1.00000000e+00,1.73029375e+00,2.04600006e-01,9.99999972e-10,8.59379768e-03,1.26305284e+04,3.23253704e+05,2.87738218e+02,5.83029144e-02
1.00000000e+00,1.73107505e+00,2.04600006e-01,9.99999972e-10,9.37509537e-03,1.24017676e+04,3.19972336e+05,2.83880138e+02,5.87628418e-02
1.00000000e+00,1.73185623e+00,2.04600006e-01,9.99999972e-10,1.01562738e-02,1.21929806e+04,3.17072844e+05,2.80508516e+02,5.92777899e-02
1.00000000e+00,1.73263752e+00,2.04600006e-01,9.99999972e-10,1.09375715e-02,1.20009951e+04,3.14410509e+05,2.77475391e+02,5.98308355e-02
1.00000000e+00,1.73341870e+00,2.04600006e-01,9.99999972e-10,1.17187500e-02,1.18232425e+04,3.11900841e+05,2.74687775e+02,6.04105402e-02
1.00000000e+00,1.73420000e+00,2.04600006e-01,9.99999972e-10,1.25000477e-02,1.15777266e+04,3.08315745e+05,2.70828643e+02,6.13126751e-02
1.00000000e+00,1.73498130e+00,2.04600006e-01,9.99999972e-10,1.32813454e-02,1.15026868e+04,3.07169893e+05,2.69637263e+02,6.16219343e-02
1.00000000e+00,1.73576248e+00,2.04600006e-01,9.99999972e-10,1.40625238e-02,1.13569444e+04,3.04905843e+05,2.67310846e+02,6.22447533e-02
1.00000000e+00,1.73654377e+00,2.04600006e-01,9.99999972e-10,1.48438215e-02,1.12193980e+04,3.02693846e+05,2.65089614e+02,6.28750848e-02
1.00000000e+00,1.73732495e+00,2.04600006e-01,9.99999972e-10,1.56250000e-02,1.10891384e+04,3.00528909e+05,2.62960010e+02,6.35108769e-02
1.00000000e+00,1.73810625e+00,2.04600006e-01,9.99999972e-10,1.64062977e-02,1.09653838e+04,2.98408544e+05,2.60912050e+02,6.41505472e-02
1.00000000e+00,1.73888755e+00,2.04600006e-01,9.99999972e-10,1.71875954e-02,1.08474865e+04,2.96331059e+05,2.58938366e+02,6.47929606e-02
1.00000000e+00,1.73966873e+00,2.04600006e-01,9.99999972e-10,1.79687738e-02,1.07348958e+04,2.94294908e+05,2.57032613e+02,6.54371874e-02
1.00000000e+00,1.74045002e+00,2.04600006e-01,9.99999972e-10,1.87500715e-02,1.05744083e+04,2.91310839e+05,2.54282570e+02,6.64052437e-02
1.00000000e+00,1.74123120e+00,2.04600006e-01,9.99999972e-10,1.95312500e-02,1.05237951e+04,2.90342176e+05,2.53403598e+02,6.67280940e-02
1.00000000e+00,1.74201250e+00,2.04600006e-01,9.99999972e-10,2.03125477e-02,1.04245160e+04,2.88423875e+05,2.51671437e+02,6.73736056e-02
1.00000000e+00,1.74279380e+00,2.04600006e-01,9.99999972e-10,2.10938454e-02,1.03289867e+04,2.86543359e+05,2.49989288e+02,6.80185686e-02
1.00000000e+00,1.74357498e+00,2.04600006e-01,9.99999972e-10,2.18750238e-02,1.02369313e+04,2.84699906e+05,2.48353999e+02,6.86626319e-02
1.00000000e+00,1.74435627e+00,2.04600006e-01,9.99999972e-10,2.26563215e-02,1.01481073e+04,2.82892809e+05,2.46762785e+02,6.93055163e-02
1.00000000e+00,1.74513745e+00,2.04600006e-01,9.99999972e-10,2.34375000e-02,1.00622987e+04,2.81121321e+05,2.45213135e+02,6.99469900e-02
1.00000000e+00,1.74591875e+00,2.04600006e-01,9.99999972e-10,2.42187977e-02,9.97931270e+03,2.79384712e+05,2.43702845e+02,7.05868752e-02
1.00000000e+00,1.74670005e+00,2.04600006e-01,9.99999972e-10,2.50000954e-02,9.85944600e+03,2.76839300e+05,2.41502452e+02,7.15436224e-02
1.00000000e+00,1.74748123e+00,2.04600006e-01,9.99999972e-10,2.57812738e-02,9.82112708e+03,2.76012964e+05,2.40792469e+02,7.18612965e-02
1.00000000e+00,1.74826252e+00,2.04600006e-01,9.99999972e-10,2.65625715e-02,9.74562539e+03,2.74376201e+05,2.39388878e+02,7.24956070e-02
1.00000000e+00,1.74904370e+00,2.04600006e-01,9.99999972e-10,2.73437500e-02,9.67233858e+03,2.72771080e+05,2.38017604e+02,7.31278702e-02
1.00000000e+00,1.74982500e+00,2.04600006e-01,9.99999972e-10,2.81250477e-02,9.60114491e+03,2.71196717e+05,2.36677159e+02,7.37580024e-02
1.00000000e+00,1.75060630e+00,2.04600006e-01,9.99999972e-10,2.89063454e-02,9.53193432e+03,2.69652317e+05,2.35366251e+02,7.43859547e-02
1.00000000e+00,1.75138748e+00,2.04600006e-01,9.99999972e-10,2.96875238e-02,9.46460370e+03,2.68137006e+05,2.34083560e+02,7.50116606e-02
1.00000000e+00,1.75216877e+00,2.04600006e-01,9.99999972e-10,3.04688215e-02,9.39906036e+03,2.66650033e+05,2.32827977e+02,7.56350965e-02
1.00000000e+00,1.75294995e+00,2.04600006e-01,9.99999972e-10,3.12500000e-02,9.30370609e+03,2.64467462e+05,2.30989678e+02,7.65661488e-02
1.00000000e+00,1.75373125e+00,2.04600006e-01,9.99999972e-10,3.20312977e-02,9.27299354e+03,2.63757881e+05,2.30393635e+02,7.68750058e-02
1.00000000e+00,1.75451255e+00,2.04600006e-01,9.99999972e-10,3.28125954e-02,9.21231634e+03,2.62351210e+05,2.29212865e+02,7.74914384e-02
1.00000000e+00,1.75529373e+00,2.04600006e-01,9.99999972e-10,3.35937738e-02,9.15311857e+03,2.60969940e+05,2.28055209e+02,7.81055319e-02
1.00000000e+00,1.75607502e+00,2.04600006e-01,9.99999972e-10,3.43750715e-02,9.09533498e+03,2.59613302e+05,2.26919708e+02,7.87172570e-02
1.00000000e+00,1.75685620e+00,2.04600006e-01,9.99999972e-10,3.51562500e-02,9.03890913e+03,2.58280775e+05,2.25805691e+02,7.93266555e-02
1.00000000e+00,1.75763750e+00,2.04600006e-01,9.99999972e-10,3.59375477e-02,8.98378428e+03,2.56971637e+05,2.24712305e+02,7.99337081e-02
1.00000000e+00,1.75841880e+00,2.04600006e-01,9.99999972e-10,3.67188454e-02,8.92991163e+03,2.55685417e+05,2.23638958e+02,8.05384647e-02
1.00000000e+00,1.75919998e+00,2.04600006e-01,9.99999972e-10,3.75000238e-02,8.85119580e+03,2.53794671e+05,2.22062322e+02,8.14414951e-02
1.00000000e+00,1.75998127e+00,2.04600006e-01,9.99999972e-10,3.82813215e-02,8.82573205e+03,2.53179305e+05,2.21549636e+02,8.17411343e-02
1.00000000e+00,1.76076245e+00,2.04600006e-01,9.99999972e-10,3.90625000e-02,8.77534033e+03,2.51958445e+05,2.20532565e+02,8.23391309e-02
1.00000000e+00,1.76154375e+00,2.04600006e-01,9.99999972e-10,3.98437977e-02,8.72602589e+03,2.50758281e+05,2.19533037e+02,8.29349203e-02
1.00000000e+00,1.76232505e+00,2.04600006e-01,9.99999972e-10,4.06250954e-02,8.67775448e+03,2.49578477e+05,2.18550659e+02,8.35285698e-02
1.00000000e+00,1.76310623e+00,2.04600006e-01,9.99999972e-10,4.14062738e-02,8.63049009e+03,2.48418511e+05,2.17584945e+02,8.41201173e-02
1.00000000e+00,1.76388752e+00,2.04600006e-01,9.99999972e-10,4.21875715e-02,8.58419947e+03,2.47277933e+05,2.16635313e+02,8.47095753e-02
1.00000000e+00,1.76466870e+00,2.04600006e-01,9.99999972e-10,4.29687500e-02,8.53885818e+03,2.46156673e+05,2.15701734e+02,8.52971020e-02
1.00000000e+00,1.76545000e+00,2.04600006e-01,9.99999972e-10,4.37500477e-02,8.47243097e+03,2.44505446e+05,2.14325903e+02,8.61744316e-02
1.00000000e+00,1.76623130e+00,2.04600006e-01,9.99999972e-10,4.45313454e-02,8.45090370e+03,2.43968435e+05,2.13877421e+02,8.64657853e-02
1.00000000e+00,1.76701248e+00,2.04600006e-01,9.99999972e-10,4.53125238e-02,8.40824749e+03,2.42898450e+05,2.12986923e+02,8.70472932e-02
1.00000000e+00,1.76779377e+00,2.04600006e-01,9.99999972e-10,4.60938215e-02,8.36635789e+03,2.41857762e+05,2.12136900e+02,8.76320350e-02
1.00000000e+00,1.76857495e+00,2.04600006e-01,9.99999972e-10,4.68750000e-02,8.32480284e+03,2.40865332e+05,2.11381081e+02,8.82292873e-02
1.00000000e+00,1.76935625e+00,2.04600006e-01,9.99999972e-10,4.76562977e-02,8.28218361e+03,2.39855956e+05,2.10553705e+02,8.87971512e-02
1.00000000e+00,1.77013755e+00,2.04600006e-01,9.99999972e-10,4.84375954e-02,8.24556275e+03,2.38995541e+05,2.09619205e+02,8.93659577e-02
1.00000000e+00,1.77091873e+00,2.04600006e-01,9.99999972e-10,4.92187738e-02,8.21194199e+03,2.35766585e+05,2.06283496e+02,8.94240837e-02
1.00000000e+00,1.77170002e+00,2.04600006e-01,9.99999972e-10,5.00000715e-02,8.19311724e+03,2.32873385e+05,2.03402722e+02,8.91786024e-02
2.00000000e+00,1.61800003e+00,1.37250006e-01,9.99999972e-10,0.00000000e+00,1.00595221e+04,2.57735370e+05,1.31581241e+02,2.59165179e-02
2.00000000e+00,1.61864817e+00,1.37670934e-01,9.99999972e-10,7.72830524e-04,1.08939088e+04,2.96445119e+05,1.40881651e+02,2.78972274e-02
2.00000000e+00,1.61929619e+00,1.38091877e-01,9.99999972e-10,1.54556919e-03,1.26207292e+04,3.64445847e+05,1.44879234e+02,3.03906872e-02
2.00000000e+00,1.61994433e+00,1.38512805e-01,9.99999972e-10,2.31839971e-03,1.44638213e+04,4.19025207e+05,1.28957838e+02,3.06413396e-02
2.00000000e+00,1.62059247e+00,1.38933748e-01,9.99999972e-10,3.09123835e-03,1.63659751e+04,4.65775120e+05,1.03201669e+02,2.90735321e-02
2.00000000e+00,1.62124062e+00,1.39354691e-01,9.99999972e-10,3.86407699e-03,1.82269619e+04,5.05065999e+05,7.23167632e+01,2.55780733e-02
2.00000000e+00,1.62188876e+00,1.39775619e-01,9.99999972e-10,4.63690752e-03,1.99997425e+04,5.38916680e+05,4.16490448e+01,2.00851683e-02
2.00000000e+00,1.62253690e+00,1.40196562e-01,9.99999972e-10,5.40974616e-03,2.16814614e+04,5.69191386e+05,1.42090170e+01,1.05812650e-02
2.00000000e+00,1.62318504e+00,1.40617505e-01,9.99999972e-10,6.18258480e-03,2.32715076e+04,5.95224394e+05,1.51018929e+01,1.14903008e-02
2.00000000e+00,1.62383318e+00,1.41038433e-01,9.99999972e-10,6.95541532e-03,2.47640023e+04,6.16321845e+05,4.09210114e+01,2.23921796e-02
2.00000000e+00,1.62448120e+00,1.41459376e-01,9.99999972e-10,7.72815399e-03,2.54848806e+04,6.25639663e+05,5.33276390e+01,2.61842751e-02
2.00000000e+00,1.62512934e+00,1.41880319e-01,9.99999972e-10,8.50099263e-03,2.74564189e+04,6.45619336e+05,8.57302469e+01,3.44166619e-02
2.00000000e+00,1.62577748e+00,1.42301247e-01,9.99999972e-10,9.27382315e-03,2.86719512e+04,6.55288800e+05,1.04351937e+02,3.88225398e-02
2.00000000e+00,1.62642562e+00,1.42722189e-01,9.99999972e-10,1.00466618e-02,2.98175114e+04,6.62767708e+05,1.20600752e+02,4.25695213e-02
2.00000000e+00,1.62707376e+00,1.43143132e-01,9.99999972e-10,1.08195004e-02,3.09054437e+04,6.68762907e+05,1.34732028e+02,4.58111453e-02
2.00000000e+00,1.62772191e+00,1.43564060e-01,9.99999972e-10,1.15923310e-02,3.19477246e+04,6.73860087e+05,1.47047164e+02,4.86601981e-02
2.00000000e+00,1.62837005e+00,1.43985003e-01,9.99999972e-10,1.23651696e-02,3.29545443e+04,6.78502402e+05,1.57849550e+02,5.12037366e-02
2.00000000e+00,1.62901807e+00,1.44405931e-01,9.99999972e-10,1.31379001e-02,3.39342648e+04,6.83034128e+05,1.67413406e+02,5.35090918e-02
2.00000000e+00,1.62966621e+00,1.44826874e-01,9.99999972e-10,1.39107388e-02,3.48941643e+04,6.87754711e+05,1.76006931e+02,5.56341513e-02
2.00000000e+00,1.63031435e+00,1.45247817e-01,9.99999972e-10,1.46835774e-02,3.58396358e+04,6.92868292e+05,1.83873071e+02,5.76268545e-02
2.00000000e+00,1.63096249e+00,1.45668745e-01,9.99999972e-10,1.54564079e-02,3.63092892e+04,6.95541050e+05,1.87651515e+02,5.85952870e-02
2.00000000e+00,1.63161063e+00,1.46089688e-01,9.99999972e-10,1.62292466e-02,3.77009220e+04,7.04874194e+05,1.98205139e+02,6.13587918e-02
2.00000000e+00,1.63225877e+00,1.46510631e-01,9.99999972e-10,1.70020852e-02,3.86224116e+04,7.12194487e+05,2.05062713e+02,6.31656428e-02
2.00000000e+00,1.63290691e+00,1.46931559e-01,9.99999972e-10,1.77749157e-02,3.95407702e+04,7.20672535e+05,2.11949262e+02,6.49720817e-02
2.00000000e+00,1.63355505e+00,1.47352502e-01,9.99999972e-10,1.85477544e-02,4.04573086e+04,7.30363644e+05,2.18952340e+02,6.67925111e-02
2.00000000e+00,1.63420308e+00,1.47773445e-01,9.99999972e-10,1.93204931e-02,4.13731852e+04,7.41112395e+05,2.26084364e+02,6.86296632e-02
2.00000000e+00,1.63485122e+00,1.48194373e-01,9.99999972e-10,2.00933236e-02,4.22895504e+04,7.52613838e+05,2.33291253e+02,7.04762975e-02
2.00000000e+00,1.63549936e+00,1.48615316e-01,9.99999972e-10,2.08661622e-02,4.32071656e+04,7.64611144e+05,2.40494653e+02,7.23213433e-02
2.00000000e+00,1.63614750e+00,1.49036244e-01,9.99999972e-10,2.16389927e-02,4.41265539e+04,7.76949924e+05,2.47653886e+02,7.41593436e-02
2.00000000e+00,1.63679564e+00,1.49457186e-01,9.99999972e-10,2.24118314e-02,4.50479169e+04,7.89521214e+05,2.54753213e+02,7.59883675e-02
2.00000000e+00,1.63744378e+00,1.49878129e-01,9.99999972e-10,2.31846700e-02,4.55090985e+04,7.95854400e+05,2.58286460e+02,7.69004572e-02
2.00000000e+00,1.63809192e+00,1.50299057e-01,9.99999972e-10,2.39575005e-02,4.68965760e+04,8.15112574e+05,2.68739701e+02,7.96155831e-02
2.00000000e+00,1.63873994e+00,1.50720000e-01,9.99999972e-10,2.47302392e-02,4.78239245e+04,8.28069194e+05,2.75622004e+02,8.14134989e-02
2.00000000e+00,1.63938808e+00,1.51140943e-01,9.99999972e-10,2.55030779e-02,4.87533306e+04,8.41117868e+05,2.82440519e+02,8.32027115e-02
2.00000000e+00,1.64003623e+00,1.51561871e-01,9.99999972e-10,2.62759084e-02,4.96845559e+04,8.54255882e+05,2.89215796e+02,8.49861548e-02
2.00000000e+00,1.64068437e+00,1.51982814e-01,9.99999972e-10,2.70487470e-02,5.06169570e+04,8.67474998e+05,2.95969317e+02,8.67665192e-02
2.00000000e+00,1.64133251e+00,1.52403757e-01,9.99999972e-10,2.78215857e-02,5.15496984e+04,8.80754403e+05,3.02705028e+02,8.85437379e-02
2.00000000e+00,1.64198065e+00,1.52824685e-01,9.99999972e-10,2.85944162e-02,5.24825140e+04,8.94073972e+05,3.09407376e+02,9.03153674e-02
2.00000000e+00,1.64262879e+00,1.53245628e-01,9.99999972e-10,2.93672548e-02,5.34158731e+04,9.07431781e+05,3.16063393e+02,9.20799728e-02
2.00000000e+00,1.64327693e+00,1.53666556e-01,9.99999972e-10,3.01400853e-02,5.43504125e+04,9.20838737e+05,3.22675631e+02,9.38385247e-02
