"ObjectId","Points:0","Points:1","Points:2","arc_length","pressure","wall-heat-flux","wall-tau-mag","wall-y_plus"
1.00000000e+00,1.74357498e+00,-4.03896783e-28,2.04600006e-01,2.81250477e-02,1.07439492e+04,2.99954609e+05,2.66583001e+02,7.28613904e-02
1.00000000e+00,1.74279380e+00,-4.03896783e-28,2.04600006e-01,2.89062262e-02,1.08419594e+04,3.02004915e+05,2.68464109e+02,7.21995490e-02
1.00000000e+00,1.74201250e+00,-4.03896783e-28,2.04600006e-01,2.96875238e-02,1.09442379e+04,3.04118522e+05,2.70412088e+02,7.15402373e-02
1.00000000e+00,1.74123120e+00,-4.03896783e-28,2.04600006e-01,3.04688215e-02,1.10511251e+04,3.06298569e+05,2.72431607e+02,7.08839345e-02
1.00000000e+00,1.74045002e+00,-4.03896783e-28,2.04600006e-01,3.12500000e-02,1.12202509e+04,3.09691480e+05,2.75595832e+02,6.99058184e-02
1.00000000e+00,1.73966873e+00,0.00000000e+00,2.04600006e-01,3.20312977e-02,1.12803300e+04,3.10872383e+05,2.76706824e+02,6.95827617e-02
1.00000000e+00,1.73888755e+00,-4.03896783e-28,2.04600006e-01,3.28124762e-02,1.14035945e+04,3.13274908e+05,2.78975427e+02,6.89394298e-02
1.00000000e+00,1.73810625e+00,-4.03896783e-28,2.04600006e-01,3.35937738e-02,1.15333819e+04,3.15761153e+05,2.81340578e+02,6.83020945e-02
1.00000000e+00,1.73732495e+00,-4.03896783e-28,2.04600006e-01,3.43750715e-02,1.16703454e+04,3.18335160e+05,2.83809152e+02,6.76716427e-02
1.00000000e+00,1.73654377e+00,-4.03896783e-28,2.04600006e-01,3.51562500e-02,1.18152103e+04,3.21001332e+05,2.86389901e+02,6.70491629e-02
1.00000000e+00,1.73576248e+00,-4.03896783e-28,2.04600006e-01,3.59375477e-02,1.19688266e+04,3.23767197e+05,2.89095109e+02,6.64362382e-02
1.00000000e+00,1.73498130e+00,-4.03896783e-28,2.04600006e-01,3.67187262e-02,1.21321898e+04,3.26642380e+05,2.91939739e+02,6.58348336e-02
1.00000000e+00,1.73420000e+00,0.00000000e+00,2.04600006e-01,3.75000238e-02,1.23964991e+04,3.31170322e+05,2.96487230e+02,6.49576762e-02
1.00000000e+00,1.73341870e+00,-4.03896783e-28,2.04600006e-01,3.82813215e-02,1.24930862e+04,3.32777474e+05,2.98132159e+02,6.46777124e-02
1.00000000e+00,1.73263752e+00,0.00000000e+00,2.04600006e-01,3.90625000e-02,1.26937950e+04,3.36087849e+05,3.01546223e+02,6.41306519e-02
1.00000000e+00,1.73185623e+00,-4.03896783e-28,2.04600006e-01,3.98437977e-02,1.29107867e+04,3.39621991e+05,3.05243876e+02,6.36136986e-02
1.00000000e+00,1.73107505e+00,-4.03896783e-28,2.04600006e-01,4.06249762e-02,1.31467921e+04,3.43465055e+05,3.09316561e+02,6.31378326e-02
1.00000000e+00,1.73029375e+00,-4.03896783e-28,2.04600006e-01,4.14062738e-02,1.34051760e+04,3.47760331e+05,3.13910899e+02,6.27195243e-02
1.00000000e+00,1.72951245e+00,-4.03896783e-28,2.04600006e-01,4.21875715e-02,1.36898819e+04,3.52744217e+05,3.19252728e+02,6.23821443e-02
1.00000000e+00,1.72873127e+00,-4.03896783e-28,2.04600006e-01,4.29687500e-02,1.40051371e+04,3.58777822e+05,3.25640101e+02,6.21535807e-02
1.00000000e+00,1.72794998e+00,0.00000000e+00,2.04600006e-01,4.37500477e-02,1.45393544e+04,3.70526151e+05,3.37511827e+02,6.20370711e-02
1.00000000e+00,1.72716880e+00,-4.03896783e-28,2.04600006e-01,4.45312262e-02,1.47490626e+04,3.76290835e+05,3.43145341e+02,6.21611280e-02
1.00000000e+00,1.72638750e+00,0.00000000e+00,2.04600006e-01,4.53125238e-02,1.51974919e+04,3.90653042e+05,3.56826547e+02,6.26247442e-02
1.00000000e+00,1.72560620e+00,0.00000000e+00,2.04600006e-01,4.60938215e-02,1.57119029e+04,4.12283176e+05,3.77019589e+02,6.36488288e-02
1.00000000e+00,1.72482502e+00,-4.03896783e-28,2.04600006e-01,4.68750000e-02,1.63219589e+04,4.46236440e+05,4.08978242e+02,6.56383846e-02
1.00000000e+00,1.72404373e+00,-4.03896783e-28,2.04600006e-01,4.76562977e-02,1.71087757e+04,5.04944249e+05,4.65094714e+02,6.95263326e-02
1.00000000e+00,1.72326255e+00,-4.03896783e-28,2.04600006e-01,4.84374762e-02,1.82281123e+04,6.20722513e+05,5.88727414e+02,7.81191236e-02
1.00000000e+00,1.72248125e+00,0.00000000e+00,2.04600006e-01,4.92187738e-02,2.03394317e+04,8.33884638e+05,8.81449776e+02,9.74348240e-02
1.00000000e+00,1.72169995e+00,0.00000000e+00,2.04600006e-01,5.00000715e-02,2.17837959e+04,9.69049189e+05,1.08683278e+03,1.10740015e-01
2.00000000e+00,1.72169995e+00,0.00000000e+00,2.04600006e-01,0.00000000e+00,1.00730536e+05,2.27245864e+06,1.53566007e+03,2.75737663e-01
2.00000000e+00,1.72169995e+00,0.00000000e+00,2.04599991e-01,1.49011612e-08,1.00730623e+05,2.27245593e+06,1.53565432e+03,2.75737239e-01
2.00000000e+00,1.72105193e+00,0.00000000e+00,2.04179063e-01,7.72745452e-04,1.02550437e+05,2.21594122e+06,1.41581385e+03,2.66902004e-01
2.00000000e+00,1.72040379e+00,0.00000000e+00,2.03758121e-01,1.54558409e-03,1.04755387e+05,2.14381098e+06,1.26924209e+03,2.55873296e-01
2.00000000e+00,1.71975565e+00,0.00000000e+00,2.03337193e-01,2.31841461e-03,1.05177402e+05,2.12651270e+06,1.23913042e+03,2.53382038e-01
2.00000000e+00,1.71910751e+00,4.03896783e-28,2.02916250e-01,3.09125325e-03,1.05212335e+05,2.12454042e+06,1.23474432e+03,2.52979685e-01
2.00000000e+00,1.71845937e+00,4.03896783e-28,2.02495307e-01,3.86409189e-03,1.05200673e+05,2.12397787e+06,1.23305065e+03,2.52793577e-01
2.00000000e+00,1.71781123e+00,0.00000000e+00,2.02074379e-01,4.63692242e-03,1.05182414e+05,2.12350372e+06,1.23175580e+03,2.52640169e-01
2.00000000e+00,1.71716309e+00,0.00000000e+00,2.01653436e-01,5.40976106e-03,1.05165646e+05,2.12309266e+06,1.23052545e+03,2.52494996e-01
2.00000000e+00,1.71651495e+00,0.00000000e+00,2.01232493e-01,6.18259970e-03,1.05149953e+05,2.12266640e+06,1.22925579e+03,2.52347060e-01
2.00000000e+00,1.71586692e+00,-4.03896783e-28,2.00811565e-01,6.95533025e-03,1.05135276e+05,2.12223597e+06,1.22796640e+03,2.52198273e-01
2.00000000e+00,1.71521878e+00,0.00000000e+00,2.00390622e-01,7.72816889e-03,1.05114930e+05,2.12158153e+06,1.22600157e+03,2.51973860e-01
2.00000000e+00,1.71457064e+00,0.00000000e+00,1.99969694e-01,8.50099941e-03,1.05108875e+05,2.12136065e+06,1.22533355e+03,2.51898548e-01
2.00000000e+00,1.71392250e+00,0.00000000e+00,1.99548751e-01,9.27383805e-03,1.05097346e+05,2.12091695e+06,1.22398738e+03,2.51747552e-01
2.00000000e+00,1.71327436e+00,-4.03896783e-28,1.99127808e-01,1.00466767e-02,1.05087014e+05,2.12046943e+06,1.22262052e+03,2.51595805e-01
2.00000000e+00,1.71262622e+00,0.00000000e+00,1.98706880e-01,1.08195072e-02,1.05077944e+05,2.12001817e+06,1.22123235e+03,2.51443315e-01
2.00000000e+00,1.71197808e+00,0.00000000e+00,1.98285937e-01,1.15923459e-02,1.05070203e+05,2.11956333e+06,1.21982221e+03,2.51290087e-01
2.00000000e+00,1.71133006e+00,0.00000000e+00,1.97864994e-01,1.23650845e-02,1.05063867e+05,2.11910474e+06,1.21838893e+03,2.51136090e-01
2.00000000e+00,1.71068192e+00,0.00000000e+00,1.97444066e-01,1.31379150e-02,1.05058989e+05,2.11864334e+06,1.21693131e+03,2.50981244e-01
2.00000000e+00,1.71003377e+00,0.00000000e+00,1.97023124e-01,1.39107537e-02,1.05055555e+05,2.11817959e+06,1.21544759e+03,2.50825349e-01
2.00000000e+00,1.70938563e+00,0.00000000e+00,1.96602181e-01,1.46835923e-02,1.05053436e+05,2.11771041e+06,1.21393512e+03,2.50667975e-01
2.00000000e+00,1.70873749e+00,0.00000000e+00,1.96181253e-01,1.54564228e-02,1.05052033e+05,2.11698531e+06,1.21161171e+03,2.50428250e-01
2.00000000e+00,1.70808935e+00,0.00000000e+00,1.95760310e-01,1.62292615e-02,1.05052116e+05,2.11673541e+06,1.21081796e+03,2.50346953e-01
2.00000000e+00,1.70744121e+00,4.03896783e-28,1.95339382e-01,1.70020920e-02,1.05052724e+05,2.11623231e+06,1.20921461e+03,2.50183198e-01
2.00000000e+00,1.70679307e+00,4.03896783e-28,1.94918439e-01,1.77749306e-02,1.05053796e+05,2.11571203e+06,1.20757514e+03,2.50016178e-01
2.00000000e+00,1.70614505e+00,0.00000000e+00,1.94497496e-01,1.85476693e-02,1.05054739e+05,2.11516457e+06,1.20589923e+03,2.49845156e-01
2.00000000e+00,1.70549691e+00,-4.03896783e-28,1.94076568e-01,1.93204998e-02,1.05055309e+05,2.11458962e+06,1.20419241e+03,2.49670414e-01
2.00000000e+00,1.70484877e+00,4.03896783e-28,1.93655625e-01,2.00933385e-02,1.05055535e+05,2.11398637e+06,1.20245762e+03,2.49492294e-01
2.00000000e+00,1.70420063e+00,0.00000000e+00,1.93234682e-01,2.08661771e-02,1.05055647e+05,2.11335293e+06,1.20069631e+03,2.49311213e-01
2.00000000e+00,1.70355248e+00,0.00000000e+00,1.92813754e-01,2.16390076e-02,1.05056065e+05,2.11269019e+06,1.19891106e+03,2.49127925e-01
2.00000000e+00,1.70290434e+00,0.00000000e+00,1.92392811e-01,2.24118463e-02,1.05057779e+05,2.11201576e+06,1.19710694e+03,2.48944088e-01
2.00000000e+00,1.70225620e+00,0.00000000e+00,1.91971868e-01,2.31846849e-02,1.05064335e+05,2.11100199e+06,1.19435693e+03,2.48668234e-01
2.00000000e+00,1.70160818e+00,0.00000000e+00,1.91550940e-01,2.39574155e-02,1.05068665e+05,2.11067145e+06,1.19341989e+03,2.48576580e-01
2.00000000e+00,1.70096004e+00,0.00000000e+00,1.91129997e-01,2.47302541e-02,1.05079068e+05,2.11001493e+06,1.19152368e+03,2.48392930e-01
2.00000000e+00,1.70031190e+00,0.00000000e+00,1.90709069e-01,2.55030846e-02,1.05092932e+05,2.10937134e+06,1.18958067e+03,2.48208279e-01
2.00000000e+00,1.69966376e+00,0.00000000e+00,1.90288126e-01,2.62759233e-02,1.05109171e+05,2.10872010e+06,1.18757590e+03,2.48019797e-01
2.00000000e+00,1.69901562e+00,0.00000000e+00,1.89867184e-01,2.70487619e-02,1.05125661e+05,2.10802876e+06,1.18550304e+03,2.47824354e-01
2.00000000e+00,1.69836748e+00,4.03896783e-28,1.89446256e-01,2.78215924e-02,1.05140910e+05,2.10728961e+06,1.18337703e+03,2.47621758e-01
2.00000000e+00,1.69771934e+00,0.00000000e+00,1.89025313e-01,2.85944311e-02,1.05154464e+05,2.10649881e+06,1.18120938e+03,2.47412671e-01
2.00000000e+00,1.69707119e+00,0.00000000e+00,1.88604370e-01,2.93672697e-02,1.05166584e+05,2.10565514e+06,1.17900359e+03,2.47197759e-01
2.00000000e+00,1.69642317e+00,0.00000000e+00,1.88183442e-01,3.01400003e-02,1.05177874e+05,2.10476348e+06,1.17676012e+03,2.46977760e-01
2.00000000e+00,1.69577503e+00,0.00000000e+00,1.87762499e-01,3.09128389e-02,1.05194606e+05,2.10335215e+06,1.17332831e+03,2.46640219e-01
2.00000000e+00,1.69512689e+00,0.00000000e+00,1.87341556e-01,3.16856775e-02,1.05200711e+05,2.10286148e+06,1.17215882e+03,2.46525498e-01
2.00000000e+00,1.69447875e+00,0.00000000e+00,1.86920628e-01,3.24585081e-02,1.05213776e+05,2.10187168e+06,1.16979781e+03,2.46294614e-01
2.00000000e+00,1.69383061e+00,0.00000000e+00,1.86499685e-01,3.32313467e-02,1.05228609e+05,2.10086399e+06,1.16738743e+03,2.46060341e-01
2.00000000e+00,1.69318247e+00,-4.03896783e-28,1.86078757e-01,3.40041772e-02,1.05244955e+05,2.09983095e+06,1.16491903e+03,2.45821456e-01
2.00000000e+00,1.69253433e+00,0.00000000e+00,1.85657814e-01,3.47770159e-02,1.05262168e+05,2.09876038e+06,1.16239009e+03,2.45576934e-01
2.00000000e+00,1.69188631e+00,4.03896783e-28,1.85236871e-01,3.55497545e-02,1.05279792e+05,2.09764514e+06,1.15980468e+03,2.45326663e-01
2.00000000e+00,1.69123816e+00,0.00000000e+00,1.84815943e-01,3.63225851e-02,1.05297847e+05,2.09648429e+06,1.15716798e+03,2.45071192e-01
2.00000000e+00,1.69059002e+00,0.00000000e+00,1.84395000e-01,3.70954237e-02,1.05316873e+05,2.09528468e+06,1.15448257e+03,2.44811385e-01
2.00000000e+00,1.68994188e+00,0.00000000e+00,1.83974057e-01,3.78682623e-02,1.05337599e+05,2.09405601e+06,1.15174520e+03,2.44547699e-01
2.00000000e+00,1.68929374e+00,0.00000000e+00,1.83553129e-01,3.86410929e-02,1.05372424e+05,2.09216732e+06,1.14753211e+03,2.44144487e-01
2.00000000e+00,1.68864560e+00,4.03896783e-28,1.83132187e-01,3.94139315e-02,1.05385342e+05,2.09151619e+06,1.14608095e+03,2.44006361e-01
2.00000000e+00,1.68799746e+00,0.00000000e+00,1.82711244e-01,4.01867701e-02,1.05411822e+05,2.09019173e+06,1.14314171e+03,2.43726718e-01
2.00000000e+00,1.68734932e+00,4.03896783e-28,1.82290316e-01,4.09596007e-02,1.05439333e+05,2.08881865e+06,1.14012957e+03,2.43440080e-01
2.00000000e+00,1.68670130e+00,0.00000000e+00,1.81869373e-01,4.17323393e-02,1.05467578e+05,2.08739163e+06,1.13704733e+03,2.43146374e-01
2.00000000e+00,1.68605316e+00,0.00000000e+00,1.81448445e-01,4.25051699e-02,1.05496683e+05,2.08591084e+06,1.13389756e+03,2.42845978e-01
2.00000000e+00,1.68540502e+00,4.03896783e-28,1.81027502e-01,4.32780085e-02,1.05527066e+05,2.08437948e+06,1.13067976e+03,2.42539278e-01
2.00000000e+00,1.68475688e+00,0.00000000e+00,1.80606559e-01,4.40508471e-02,1.05559206e+05,2.08280038e+06,1.12739059e+03,2.42226410e-01
2.00000000e+00,1.68410873e+00,0.00000000e+00,1.80185631e-01,4.48236777e-02,1.05593538e+05,2.08117578e+06,1.12402589e+03,2.41907373e-01
2.00000000e+00,1.68346059e+00,0.00000000e+00,1.79764688e-01,4.55965163e-02,1.05630457e+05,2.07950802e+06,1.12058093e+03,2.41582049e-01
2.00000000e+00,1.68281245e+00,0.00000000e+00,1.79343745e-01,4.63693549e-02,1.05690809e+05,2.07693089e+06,1.11525993e+03,2.41082029e-01
2.00000000e+00,1.68216443e+00,0.00000000e+00,1.78922817e-01,4.71420855e-02,1.05712710e+05,2.07603852e+06,1.11342103e+03,2.40909876e-01
2.00000000e+00,1.68151629e+00,0.00000000e+00,1.78501874e-01,4.79149241e-02,1.05757511e+05,2.07422198e+06,1.10969030e+03,2.40560595e-01
2.00000000e+00,1.68086815e+00,0.00000000e+00,1.78080931e-01,4.86877628e-02,1.05803952e+05,2.07233584e+06,1.10585258e+03,2.40200809e-01
2.00000000e+00,1.68022001e+00,0.00000000e+00,1.77660003e-01,4.94605933e-02,1.05851436e+05,2.07036969e+06,1.10190694e+03,2.39829676e-01
2.00000000e+00,1.67957187e+00,0.00000000e+00,1.77239060e-01,5.02334319e-02,1.05899604e+05,2.06831616e+06,1.09785404e+03,2.39446795e-01
2.00000000e+00,1.67892373e+00,0.00000000e+00,1.76818132e-01,5.10062625e-02,1.05948471e+05,2.06617278e+06,1.09369532e+03,2.39052263e-01
2.00000000e+00,1.67827559e+00,0.00000000e+00,1.76397189e-01,5.17791011e-02,1.05998556e+05,2.06394417e+06,1.08943043e+03,2.38646530e-01
2.00000000e+00,1.67762744e+00,0.00000000e+00,1.75976247e-01,5.25519397e-02,1.06050534e+05,2.06163659e+06,1.08505180e+03,2.38229416e-01
2.00000000e+00,1.67697942e+00,0.00000000e+00,1.75555319e-01,5.33246703e-02,1.06104548e+05,2.05924624e+06,1.08054434e+03,2.37799322e-01
2.00000000e+00,1.67633128e+00,-4.03896783e-28,1.75134376e-01,5.40975089e-02,1.06187471e+05,2.05547543e+06,1.07353056e+03,2.37126457e-01
2.00000000e+00,1.67568314e+00,0.00000000e+00,1.74713433e-01,5.48703476e-02,1.06215066e+05,2.05413773e+06,1.07109869e+03,2.36890917e-01
2.00000000e+00,1.67503500e+00,0.00000000e+00,1.74292505e-01,5.56431781e-02,1.06270180e+05,2.05139915e+06,1.06616730e+03,2.36411588e-01
2.00000000e+00,1.67438686e+00,0.00000000e+00,1.73871562e-01,5.64160167e-02,1.06325379e+05,2.04853556e+06,1.06109640e+03,2.35915483e-01
2.00000000e+00,1.67373872e+00,0.00000000e+00,1.73450619e-01,5.71888554e-02,1.06380797e+05,2.04554196e+06,1.05587324e+03,2.35401201e-01
2.00000000e+00,1.67309058e+00,0.00000000e+00,1.73029691e-01,5.79616859e-02,1.06435948e+05,2.04240516e+06,1.05048553e+03,2.34866706e-01
2.00000000e+00,1.67244256e+00,0.00000000e+00,1.72608748e-01,5.87344246e-02,1.06490162e+05,2.03911491e+06,1.04493246e+03,2.34311018e-01
2.00000000e+00,1.67179441e+00,-4.03896783e-28,1.72187805e-01,5.95072632e-02,1.06543241e+05,2.03566428e+06,1.03921990e+03,2.33734423e-01
2.00000000e+00,1.67114627e+00,0.00000000e+00,1.71766877e-01,6.02800937e-02,1.06595706e+05,2.03204144e+06,1.03334801e+03,2.33137359e-01
2.00000000e+00,1.67049813e+00,0.00000000e+00,1.71345934e-01,6.10529324e-02,1.06649370e+05,2.02826124e+06,1.02731793e+03,2.32521724e-01
2.00000000e+00,1.66984999e+00,0.00000000e+00,1.70925006e-01,6.18257629e-02,1.06737219e+05,2.02239646e+06,1.01797093e+03,2.31568091e-01
2.00000000e+00,1.66920185e+00,0.00000000e+00,1.70504063e-01,6.25986015e-02,1.06769788e+05,2.02035761e+06,1.01469310e+03,2.31233671e-01
2.00000000e+00,1.66855371e+00,0.00000000e+00,1.70083120e-01,6.33714402e-02,1.06834361e+05,2.01615236e+06,1.00798597e+03,2.30545625e-01
2.00000000e+00,1.66790557e+00,0.00000000e+00,1.69662192e-01,6.41442707e-02,1.06896765e+05,2.01170943e+06,1.00101484e+03,2.29822290e-01
2.00000000e+00,1.66725755e+00,0.00000000e+00,1.69241250e-01,6.49170094e-02,1.06956021e+05,2.00703760e+06,9.93823797e+02,2.29067316e-01
2.00000000e+00,1.66660941e+00,0.00000000e+00,1.68820307e-01,6.56898480e-02,1.07013071e+05,2.00212753e+06,9.86403839e+02,2.28280385e-01
2.00000000e+00,1.66596127e+00,0.00000000e+00,1.68399379e-01,6.64626785e-02,1.07069076e+05,1.99696513e+06,9.78713838e+02,2.27457639e-01
2.00000000e+00,1.66531312e+00,0.00000000e+00,1.67978436e-01,6.72355172e-02,1.07123038e+05,1.99153763e+06,9.70704991e+02,2.26591917e-01
2.00000000e+00,1.66466498e+00,0.00000000e+00,1.67557493e-01,6.80083558e-02,1.07171282e+05,1.98581783e+06,9.62349413e+02,2.25675612e-01
2.00000000e+00,1.66401684e+00,0.00000000e+00,1.67136565e-01,6.87811863e-02,1.07209077e+05,1.97974443e+06,9.53650105e+02,2.24703691e-01
2.00000000e+00,1.66336870e+00,0.00000000e+00,1.66715622e-01,6.95540250e-02,1.07224782e+05,1.97661097e+06,9.49216779e+02,2.24203436e-01
2.00000000e+00,1.66272068e+00,0.00000000e+00,1.66294694e-01,7.03267555e-02,1.07243680e+05,1.96644486e+06,9.35317527e+02,2.22592695e-01
2.00000000e+00,1.66207254e+00,0.00000000e+00,1.65873751e-01,7.10995942e-02,1.07238139e+05,1.95916532e+06,9.25650758e+02,2.21446404e-01
2.00000000e+00,1.66142440e+00,0.00000000e+00,1.65452808e-01,7.18724328e-02,1.07215971e+05,1.95142692e+06,9.15608582e+02,2.20232564e-01
2.00000000e+00,1.66077626e+00,0.00000000e+00,1.65031880e-01,7.26452633e-02,1.07175282e+05,1.94328959e+06,9.05162860e+02,2.18945132e-01
2.00000000e+00,1.66012812e+00,0.00000000e+00,1.64610937e-01,7.34181020e-02,1.07106406e+05,1.93461534e+06,8.94245446e+02,2.17565626e-01
2.00000000e+00,1.65947998e+00,0.00000000e+00,1.64189994e-01,7.41909406e-02,1.06999337e+05,1.92527467e+06,8.82889315e+02,2.16087531e-01
2.00000000e+00,1.65883183e+00,0.00000000e+00,1.63769066e-01,7.49637711e-02,1.06847680e+05,1.91516355e+06,8.71158827e+02,2.14512062e-01
2.00000000e+00,1.65818369e+00,0.00000000e+00,1.63348123e-01,7.57366098e-02,1.06649560e+05,1.90435034e+06,8.59099205e+02,2.12842585e-01
2.00000000e+00,1.65753567e+00,0.00000000e+00,1.62927181e-01,7.65093484e-02,1.06401457e+05,1.89290613e+06,8.46679889e+02,2.11071542e-01
2.00000000e+00,1.65688753e+00,0.00000000e+00,1.62506253e-01,7.72821790e-02,1.06264215e+05,1.88702187e+06,8.40372568e+02,2.10158966e-01
2.00000000e+00,1.65623939e+00,0.00000000e+00,1.62085310e-01,7.80550176e-02,1.05712096e+05,1.86756387e+06,8.20658665e+02,2.07169647e-01
2.00000000e+00,1.65559125e+00,0.00000000e+00,1.61664382e-01,7.88278481e-02,1.05252877e+05,1.85350169e+06,8.07247010e+02,2.05045678e-01
2.00000000e+00,1.65494311e+00,0.00000000e+00,1.61243439e-01,7.96006868e-02,1.04713775e+05,1.83857139e+06,7.93687081e+02,2.02818611e-01
